FDC_ID,Item,Category,Calories,Protein,Carbohydrate,Total fat,Cholesterol,Fiber,Water,Alcohol,Vitamin C,Health Category
173928,"Apples, raw, without skin, cooked, boiled",Fruits and Fruit Juices,53.0,0.26,13.64,0.36,0.0 mg,2.4,85.47 g,0.0 g,0.2 mg,Balanced
168593,"Seeds, sunflower seed kernels, oil roasted, with salt added",Nut and Seed Products,592.0,20.06,22.89,51.3,0.0 mg,10.6,1.54 g,0.0 g,1.1 mg,Indulgent
168906,"Noodles, japanese, soba, dry",Cereal Grains and Pasta,336.0,14.38,74.62,0.71,0.0 mg,,6.88 g,,0.0 mg,Indulgent
168672,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",Beef Products,230.0,17.37,0.0,17.33,71.0 mg,0.0,62.83 g,0.0 g,0.0 mg,Indulgent
173536,"Infant formula, NESTLE, GOOD START SUPREME, with iron, powder",Baby Foods,509.0,11.3,57.32,26.1,32.0 mg,0.0,2.5 g,0.0 g,46.1 mg,Indulgent
171617,"Sausage, Berliner, pork, beef",Sausages and Luncheon Meats,230.0,15.27,2.59,17.2,46.0 mg,0.0,60.97 g,0.0 g,0.0 mg,Indulgent
167806,Baobab powder,Fruits and Fruit Juices,250.0,3.69,79.65,0.47,,44.5,10.92 g,,173.2 mg,Indulgent
167902,"Pork, fresh, ground, raw",Pork Products,263.0,16.88,0.0,21.19,72.0 mg,0.0,61.06 g,,0.7 mg,Indulgent
170024,"Peppers, sweet, green, sauteed",Vegetables and Vegetable Products,116.0,0.78,4.22,11.85,0.0 mg,1.8,82.65 g,,177.0 mg,Balanced
174824,"Beverages, chocolate powder, no sugar added",Beverages,350.0,9.09,68.31,4.5,0.0 mg,9.1,7.4 g,0.0 g,54.5 mg,Indulgent
172402,"Chicken, stewing, meat only, raw",Poultry Products,148.0,21.26,0.0,6.32,63.0 mg,0.0,72.54 g,0.0 g,3.3 mg,Balanced
170738,"KFC, Fried Chicken, ORIGINAL RECIPE, Skin and Breading",Fast Foods,384.0,14.17,18.79,28.01,82.0 mg,0.0,35.52 g,,,Indulgent
171830,"Sauce, barbecue, OPEN PIT, original","Soups, Sauces, and Gravies",132.0,0.44,29.45,1.41,,0.5,64.96 g,,,Indulgent
170143,"Mushrooms, portabella, exposed to ultraviolet light, raw",Vegetables and Vegetable Products,22.0,2.11,3.87,0.35,0.0 mg,1.3,92.82 g,,0.0 mg,Balanced
168822,"Pie fillings, apple, canned",Sweets,100.0,0.1,26.1,0.1,0.0 mg,1.0,73.4 g,0.0 g,1.7 mg,Indulgent
171062,"Chicken, broilers or fryers, light meat, meat and skin, raw",Poultry Products,186.0,20.27,0.0,11.07,67.0 mg,0.0,68.6 g,0.0 g,0.0 mg,Balanced
173063,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",Beef Products,239.0,27.4,0.6,14.1,86.0 mg,0.0,56.8 g,0.0 g,0.0 mg,Balanced
169584,"Baking chocolate, MARS SNACKFOOD US, M&M's Milk Chocolate Mini Baking Bits",Sweets,502.0,4.78,68.4,23.36,15.0 mg,2.7,1.5 g,,0.6 mg,Indulgent
173806,"Peanuts, all types, dry-roasted, without salt",Legumes and Legume Products,587.0,24.35,21.26,49.66,0.0 mg,8.4,1.81 g,0.0 g,0.0 mg,Indulgent
173379,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",Beef Products,268.0,28.65,0.0,17.1,99.0 mg,0.0,53.31 g,0.0 g,0.0 mg,Indulgent
169501,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",Beef Products,315.0,22.73,0.0,24.2,81.0 mg,0.0,50.41 g,,0.0 mg,Indulgent
174903,"Biscuits, plain or buttermilk, dry mix, prepared",Baked Products,335.0,7.3,48.4,12.1,4.0 mg,1.8,28.9 g,,0.4 mg,Indulgent
174570,"Roast beef, deli style, prepackaged, sliced",Sausages and Luncheon Meats,115.0,18.62,0.64,3.69,51.0 mg,0.0,73.72 g,0.0 g,0.0 mg,Nourishing
172197,"Cheese, goat, hard type",Dairy and Egg Products,452.0,30.52,2.17,35.59,105.0 mg,0.0,29.01 g,0.0 g,0.0 mg,Indulgent
174267,"Peanut flour, defatted",Legumes and Legume Products,327.0,52.2,34.7,0.55,0.0 mg,15.8,7.8 g,0.0 g,0.0 mg,Balanced
169267,"Potatoes, frozen, french fried, par fried, extruded, unprepared",Vegetables and Vegetable Products,260.0,2.83,30.15,14.95,0.0 mg,2.9,49.94 g,,6.3 mg,Balanced
170276,"Syrup, maple, Canadian",Sweets,270.0,0.0,67.38,0.0,0.0 mg,0.0,32.15 g,,0.0 mg,Indulgent
173861,"Dutch brand loaf, chicken, pork and beef",Sausages and Luncheon Meats,273.0,12.0,3.93,22.91,60.0 mg,0.3,58.1 g,0.0 g,1.4 mg,Indulgent
170087,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,22.0,1.86,4.1,0.32,0.0 mg,,93.39 g,,6.1 mg,Balanced
175100,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate",Beverages,153.0,0.4,39.0,0.0,0.0 mg,0.1,59.2 g,0.0 g,189.7 mg,Indulgent
172386,"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter",Poultry Products,277.0,21.61,9.08,16.53,93.0 mg,0.3,51.5 g,,0.0 mg,Indulgent
172043,"DOMINO'S 14"" Cheese Pizza, Crunchy Thin Crust",Fast Foods,298.0,12.33,28.18,15.1,27.0 mg,2.5,41.58 g,,1.7 mg,Indulgent
170963,"Babyfood, juice, orange and pineapple",Baby Foods,48.0,0.5,11.7,0.1,0.0 mg,0.1,87.3 g,0.0 g,53.4 mg,Indulgent
174413,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, cooked, broiled","Lamb, Veal, and Game Products",192.0,26.53,0.0,8.75,81.0 mg,,64.45 g,,,Balanced
169500,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",Beef Products,351.0,22.77,0.0,28.11,84.0 mg,0.0,48.12 g,,0.0 mg,Indulgent
172104,"Egg rolls, chicken, refrigerated, heated","Meals, Entrees, and Side Dishes",197.0,10.44,28.54,4.51,14.0 mg,2.4,54.18 g,0.0 g,11.2 mg,Balanced
169504,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",Beef Products,386.0,21.95,0.0,32.38,85.0 mg,0.0,44.87 g,,0.0 mg,Indulgent
168078,"DENNY'S, macaroni & cheese, from kid's menu",Restaurant Foods,150.0,5.19,21.16,4.92,7.0 mg,1.2,67.38 g,,,Balanced
169887,"Frankfurter, meatless",Legumes and Legume Products,233.0,19.61,7.7,13.73,0.0 mg,3.9,58.0 g,0.0 g,0.0 mg,Balanced
174345,"Game meat, moose, cooked, roasted","Lamb, Veal, and Game Products",134.0,29.27,0.0,0.97,78.0 mg,0.0,67.83 g,0.0 g,5.0 mg,Nourishing
168927,"Pasta, dry, unenriched",Cereal Grains and Pasta,371.0,13.04,74.67,1.51,0.0 mg,3.2,9.9 g,0.0 g,0.0 mg,Indulgent
170091,"Seaweed, spirulina, raw",Vegetables and Vegetable Products,26.0,5.92,2.42,0.39,0.0 mg,0.4,90.67 g,0.0 g,0.9 mg,Nourishing
174302,"Soy protein isolate, potassium type",Legumes and Legume Products,321.0,88.32,2.59,0.53,0.0 mg,0.0,4.98 g,0.0 g,0.0 mg,Nourishing
174017,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",Beef Products,203.0,26.13,0.0,10.16,60.0 mg,0.0,62.72 g,0.0 g,0.0 mg,Balanced
175090,"Beverages, tea, instant, lemon, sweetened, prepared with water",Beverages,35.0,0.01,8.61,0.06,0.0 mg,0.1,91.18 g,0.0 g,0.0 mg,Indulgent
174776,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, raw",Beef Products,141.0,21.57,0.0,5.47,62.0 mg,0.0,72.08 g,0.0 g,0.0 mg,Balanced
173186,"Beverages, V8 SPLASH Smoothies, Peach Mango",Beverages,37.0,1.22,7.76,0.0,0.0 mg,0.0,90.69 g,,24.5 mg,Indulgent
170886,"Yogurt, plain, low fat",Dairy and Egg Products,63.0,5.25,7.04,1.55,6.0 mg,0.0,85.07 g,0.0 g,0.8 mg,Nourishing
173964,"Currants, red and white, raw",Fruits and Fruit Juices,56.0,1.4,13.8,0.2,0.0 mg,4.3,83.95 g,0.0 g,41.0 mg,Nourishing
172506,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled","Lamb, Veal, and Game Products",211.0,25.48,0.0,11.32,91.0 mg,0.0,62.46 g,,0.0 mg,Balanced
171309,"Yogurt, Greek, whole, plain, CHOBANI",Dairy and Egg Products,82.0,8.24,3.24,4.01,15.0 mg,0.8,83.77 g,,0.6 mg,Balanced
167807,"Cherry juice, tart",Fruits and Fruit Juices,59.0,0.31,13.7,0.54,0.0 mg,,85.18 g,0.0 g,0.0 mg,Balanced
169492,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",Beef Products,295.0,30.05,0.0,18.5,119.0 mg,0.0,51.56 g,0.0 g,0.0 mg,Indulgent
167711,"Beverages, Chocolate-flavored drink, whey and milk based",Beverages,49.0,0.64,10.68,0.4,0.0 mg,0.6,87.63 g,0.0 g,2.0 mg,Indulgent
168197,"Juice, apple and grape blend, with added ascorbic acid",Fruits and Fruit Juices,50.0,0.16,12.46,0.12,0.0 mg,0.2,87.05 g,0.0 g,28.2 mg,Indulgent
172228,"Ice cream cone, chocolate covered, with nuts, flavors other than chocolate",Dairy and Egg Products,354.0,5.21,34.38,21.88,21.0 mg,1.0,37.43 g,0.0 g,0.0 mg,Indulgent
169921,"Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added calcium",Fruits and Fruit Juices,37.0,0.6,8.47,0.06,0.0 mg,0.2,90.07 g,0.0 g,36.2 mg,Indulgent
172497,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised","Lamb, Veal, and Game Products",344.0,28.68,0.0,24.55,116.0 mg,0.0,45.2 g,,0.0 mg,Indulgent
168242,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean and fat, raw",Pork Products,186.0,20.28,0.0,11.04,58.0 mg,0.0,67.83 g,0.0 g,0.0 mg,Balanced
172244,"Babyfood, meat, beef, junior",Baby Foods,81.0,12.03,2.43,2.52,51.0 mg,0.0,82.44 g,0.0 g,2.1 mg,Nourishing
171623,"Cheesefurter, cheese smokie, pork, beef",Sausages and Luncheon Meats,328.0,14.1,1.51,29.0,68.0 mg,0.0,52.5 g,0.0 g,0.0 mg,Indulgent
168185,"Peach nectar, canned, with added ascorbic acid",Fruits and Fruit Juices,50.0,0.21,11.93,0.51,0.0 mg,0.1,87.28 g,,30.2 mg,Indulgent
173544,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, liquid concentrate not reconstituted, with ARA and DHA",Baby Foods,68.0,1.84,7.2,3.5,0.0 mg,0.0,87.0 g,0.0 g,7.9 mg,Indulgent
170135,"Taro, shoots, cooked, with salt",Vegetables and Vegetable Products,14.0,0.73,3.19,0.08,0.0 mg,,95.3 g,,18.9 mg,Balanced
169041,"Cereals ready-to-eat, POST, GREAT GRAINS, Raisin, Date & Pecan",Breakfast Cereals,378.0,7.9,74.3,7.1,0.0 mg,9.3,8.5 g,0.0 g,0.5 mg,Indulgent
173436,"Egg, yolk, raw, frozen, salted, pasteurized",Dairy and Egg Products,275.0,14.07,1.77,22.93,912.0 mg,0.0,50.87 g,0.0 g,0.0 mg,Indulgent
173215,"Beverages, SNAPPLE, tea, black and green, ready to drink, peach, diet",Beverages,2.0,0.1,0.1,0.0,0.0 mg,0.0,99.8 g,,0.0 mg,Indulgent
173317,"Fast foods, hamburger; single, large patty; with condiments, vegetables and mayonnaise",Fast Foods,226.0,11.34,17.33,12.37,33.0 mg,1.5,57.52 g,0.0 g,0.9 mg,Balanced
172071,"McDONALD'S, Sausage Biscuit with Egg",Fast Foods,311.0,11.27,19.28,22.26,152.0 mg,0.8,44.62 g,,0.0 mg,Indulgent
168861,"Snacks, granola bar, fruit-filled, nonfat",Snacks,342.0,5.9,77.6,0.9,0.0 mg,7.4,13.7 g,0.0 g,1.7 mg,Indulgent
169389,"Cauliflower, green, raw",Vegetables and Vegetable Products,31.0,2.95,6.09,0.3,0.0 mg,3.2,89.79 g,0.0 g,88.1 mg,Nourishing
173670,"Fish, ling, raw",Finfish and Shellfish Products,87.0,18.99,0.0,0.64,40.0 mg,0.0,79.63 g,,0.0 mg,Nourishing
168267,"Pork, fresh, variety meats and by-products, heart, raw",Pork Products,118.0,17.27,1.33,4.36,131.0 mg,0.0,76.21 g,0.0 g,5.3 mg,Balanced
173949,"Blueberries, wild, frozen (Includes foods for USDA's Food Distribution Program)",Fruits and Fruit Juices,57.0,0.0,13.85,0.16,0.0 mg,4.4,85.8 g,,1.7 mg,Nourishing
171387,"Infant Formula, MEAD JOHNSON, ENFAMIL GENTLEASE, with iron, prepared from powder",Baby Foods,68.0,1.51,7.6,3.5,2.0 mg,0.0,87.0 g,0.0 g,7.9 mg,Indulgent
167746,"Lemons, raw, without peel",Fruits and Fruit Juices,29.0,1.1,9.32,0.3,0.0 mg,2.8,88.98 g,0.0 g,53.0 mg,Nourishing
173797,"Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water",Legumes and Legume Products,117.0,7.04,20.77,0.97,0.0 mg,,70.0 g,0.0 g,0.1 mg,Balanced
171492,"Turkey, all classes, breast, meat and skin, cooked, roasted",Poultry Products,189.0,28.71,0.0,7.41,74.0 mg,0.0,63.22 g,,0.0 mg,Balanced
167969,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",Snacks,484.0,14.2,44.9,31.9,4.0 mg,5.0,6.6 g,0.0 g,1.3 mg,Indulgent
171703,"Apricots, frozen, sweetened",Fruits and Fruit Juices,98.0,0.7,25.1,0.1,0.0 mg,2.2,73.3 g,0.0 g,9.0 mg,Balanced
169948,"Pineapple juice, frozen concentrate, unsweetened, undiluted",Fruits and Fruit Juices,179.0,1.3,44.3,0.1,0.0 mg,0.7,53.1 g,0.0 g,42.0 mg,Indulgent
174580,"Sausage, turkey, reduced fat, brown and serve, cooked",Sausages and Luncheon Meats,204.0,17.0,10.92,10.3,58.0 mg,0.3,59.59 g,0.0 g,0.0 mg,Balanced
175080,"Martha White Foods, Martha White's Chewy Fudge Brownie Mix, dry",Baked Products,407.0,4.42,83.58,6.16,0.0 mg,2.9,4.0 g,,0.0 mg,Indulgent
167744,"Mollusks, snail, raw",Finfish and Shellfish Products,90.0,16.1,2.0,1.4,50.0 mg,0.0,79.2 g,0.0 g,0.0 mg,Nourishing
168403,"Cowpeas (blackeyes), immature seeds, frozen, unprepared",Vegetables and Vegetable Products,139.0,8.98,25.13,0.7,0.0 mg,5.0,64.15 g,0.0 g,4.0 mg,Balanced
170120,"Pumpkin leaves, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,21.0,2.72,3.39,0.22,0.0 mg,2.7,92.51 g,,1.0 mg,Nourishing
170273,"Chocolate, dark, 70-85% cacao solids",Sweets,598.0,7.79,45.9,42.63,3.0 mg,10.9,1.37 g,,,Indulgent
168033,"Fish, whitefish, mixed species, raw (Alaska Native)",American Indian/Alaska Native Foods,131.0,18.9,0.0,6.1,55.0 mg,,72.8 g,,,Balanced
168472,"Squash, winter, acorn, raw",Vegetables and Vegetable Products,40.0,0.8,10.42,0.1,0.0 mg,1.5,87.78 g,,11.0 mg,Indulgent
173883,"Sausage, pork, turkey, and beef, reduced sodium",Sausages and Luncheon Meats,284.0,10.71,0.11,26.79,70.0 mg,0.1,60.08 g,0.0 g,0.8 mg,Indulgent
170193,"Beef, variety meats and by-products, suet, raw",Beef Products,854.0,1.5,0.0,94.0,68.0 mg,0.0,4.0 g,0.0 g,0.0 mg,Indulgent
172671,"Biscuits, mixed grain, refrigerated dough",Baked Products,263.0,6.1,47.4,5.6,0.0 mg,,37.8 g,,0.0 mg,Indulgent
167971,"Candies, TOOTSIE ROLL, chocolate-flavor roll",Sweets,387.0,1.59,87.73,3.31,2.0 mg,0.1,6.69 g,,0.0 mg,Indulgent
172624,"Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted","Lamb, Veal, and Game Products",162.0,25.53,0.0,6.7,78.0 mg,0.0,68.3 g,0.0 g,0.0 mg,Balanced
170827,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",Beef Products,240.0,17.22,0.0,19.03,73.0 mg,0.0,63.23 g,0.0 g,0.0 mg,Indulgent
169910,"Mangos, raw",Fruits and Fruit Juices,60.0,0.82,14.98,0.38,0.0 mg,1.6,83.46 g,0.0 g,36.4 mg,Balanced
171495,"Turkey, all classes, wing, meat and skin, raw",Poultry Products,197.0,20.22,0.0,12.32,70.0 mg,0.0,66.49 g,,0.0 mg,Balanced
169529,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",Beef Products,166.0,22.06,0.0,7.93,69.0 mg,0.0,69.04 g,0.0 g,0.0 mg,Balanced
168799,"Puddings, chocolate, ready-to-eat, fat free",Sweets,93.0,1.93,20.87,0.3,1.0 mg,0.3,76.23 g,0.0 g,0.0 mg,Indulgent
172674,"Bread, egg, toasted",Baked Products,315.0,10.5,52.6,6.6,56.0 mg,2.5,28.3 g,0.0 g,0.0 mg,Indulgent
171966,"Crustaceans, crab, blue, canned",Finfish and Shellfish Products,83.0,17.88,0.0,0.74,97.0 mg,0.0,79.69 g,0.0 g,3.3 mg,Nourishing
172579,"Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted","Lamb, Veal, and Game Products",231.0,25.25,0.0,13.69,83.0 mg,,60.82 g,,,Balanced
172521,"Game meat, rabbit, domesticated, composite of cuts, raw","Lamb, Veal, and Game Products",136.0,20.05,0.0,5.55,57.0 mg,0.0,72.82 g,,0.0 mg,Balanced
174444,"Lamb, New Zealand, imported, heart, raw","Lamb, Veal, and Game Products",105.0,18.09,0.0,3.68,119.0 mg,0.0,77.84 g,0.0 g,0.0 mg,Nourishing
173134,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar",Snacks,381.0,22.5,55.13,7.87,,11.0,9.5 g,,176.4 mg,Indulgent
172430,"Peanuts, all types, raw",Legumes and Legume Products,567.0,25.8,16.13,49.24,0.0 mg,8.5,6.5 g,0.0 g,0.0 mg,Indulgent
173899,"Cereals, QUAKER, Instant Grits, Country Bacon flavor, dry",Breakfast Cereals,340.0,9.93,75.39,1.73,0.0 mg,5.1,7.37 g,0.0 g,0.0 mg,Indulgent
170704,"School Lunch, pizza, TONY'S Breakfast Pizza Sausage, frozen",Fast Foods,240.0,10.39,26.99,10.04,20.0 mg,2.0,50.2 g,,0.0 mg,Balanced
171145,"Soup, chicken, canned, chunky, ready-to-serve","Soups, Sauces, and Gravies",71.0,5.06,6.88,2.64,12.0 mg,0.6,84.12 g,0.0 g,0.5 mg,Nourishing
173279,"PIZZA HUT 12"" Pepperoni Pizza, Hand-Tossed Crust",Fast Foods,280.0,12.86,31.55,11.38,26.0 mg,1.7,41.35 g,,0.0 mg,Balanced
173323,"Fast foods, bagel, with breakfast steak, egg, cheese, and condiments",Fast Foods,282.0,15.95,22.99,14.07,130.0 mg,0.2,44.9 g,0.0 g,0.0 mg,Balanced
168339,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, unheated",Pork Products,123.0,24.34,0.0,2.87,63.0 mg,0.0,70.29 g,0.0 g,0.0 mg,Nourishing
170932,"Spices, pepper, red or cayenne",Spices and Herbs,318.0,12.01,56.63,17.27,0.0 mg,27.2,8.05 g,0.0 g,76.4 mg,Indulgent
169900,"Frozen novelties, ice cream type, sundae, prepackaged",Sweets,190.0,4.3,29.64,6.0,13.0 mg,0.3,59.3 g,0.0 g,1.8 mg,Balanced
168847,"Frozen novelties, ice type, pineapple-coconut",Sweets,113.0,0.0,23.9,2.6,0.0 mg,0.7,73.3 g,,13.2 mg,Indulgent
174195,"Fish, fish sticks, frozen, prepared",Finfish and Shellfish Products,277.0,11.01,21.66,16.23,28.0 mg,1.5,49.5 g,0.0 g,0.0 mg,Indulgent
173956,"Cherries, sour, red, canned, light syrup pack, solids and liquids",Fruits and Fruit Juices,75.0,0.74,19.3,0.1,0.0 mg,0.8,79.62 g,,2.0 mg,Indulgent
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",Fruits and Fruit Juices,52.0,0.26,13.81,0.17,0.0 mg,2.4,85.56 g,0.0 g,4.6 mg,Balanced
167516,"Waffles, buttermilk, frozen, ready-to-heat",Baked Products,273.0,6.58,41.05,9.22,15.0 mg,2.2,40.34 g,0.0 g,0.0 mg,Indulgent
171301,"Kefir, lowfat, strawberry, LIFEWAY",Dairy and Egg Products,62.0,3.39,10.2,0.9,5.0 mg,0.0,84.82 g,0.0 g,1.5 mg,Balanced
168631,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",Beef Products,207.0,29.16,0.0,9.12,85.0 mg,0.0,61.71 g,0.0 g,0.0 mg,Balanced
173413,"Cheese, caraway",Dairy and Egg Products,376.0,25.18,3.06,29.2,93.0 mg,0.0,39.28 g,,0.0 mg,Indulgent
173385,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",Beef Products,313.0,22.71,0.0,24.7,83.0 mg,0.0,52.36 g,0.0 g,0.0 mg,Indulgent
171546,"Soup, chicken and vegetable, canned, ready-to-serve","Soups, Sauces, and Gravies",33.0,1.97,4.68,0.73,3.0 mg,0.9,91.68 g,0.0 g,0.0 mg,Indulgent
172361,"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor",Fats and Oils,884.0,0.0,0.0,100.0,0.0 mg,0.0,0.0 g,0.0 g,0.0 mg,Indulgent
175102,"Beverages, shake, fast food, strawberry",Beverages,113.0,3.4,18.9,2.8,11.0 mg,0.4,74.1 g,,0.8 mg,Balanced
171556,"CAMPBELL'S, Chicken Noodle Soup, condensed","Soups, Sauces, and Gravies",47.0,2.37,5.97,1.53,8.0 mg,,88.32 g,,,Balanced
169134,"Pomegranates, raw",Fruits and Fruit Juices,83.0,1.67,18.7,1.17,0.0 mg,4.0,77.93 g,0.0 g,10.2 mg,Nourishing
174469,"Duck, wild, breast, meat only, raw",Poultry Products,123.0,19.85,0.0,4.25,77.0 mg,0.0,75.51 g,,6.2 mg,Balanced
175123,"Fish, mullet, striped, raw",Finfish and Shellfish Products,117.0,19.35,0.0,3.79,49.0 mg,0.0,77.01 g,0.0 g,1.2 mg,Nourishing
171991,"Fish, cusk, cooked, dry heat",Finfish and Shellfish Products,112.0,24.35,0.0,0.88,53.0 mg,0.0,69.68 g,,0.0 mg,Nourishing
170402,"Chayote, fruit, raw",Vegetables and Vegetable Products,19.0,0.82,4.51,0.13,0.0 mg,1.7,94.24 g,0.0 g,7.7 mg,Balanced
173981,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",Beef Products,120.0,23.49,0.0,2.85,63.0 mg,0.0,73.08 g,0.0 g,0.0 mg,Nourishing
170304,"CHICK-FIL-A, hash browns",Fast Foods,301.0,3.0,30.51,18.5,,3.2,45.82 g,,6.2 mg,Indulgent
173990,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",Beef Products,142.0,21.95,0.0,6.02,62.0 mg,0.0,72.31 g,0.0 g,0.0 mg,Balanced
173053,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",Beef Products,128.0,23.04,0.0,3.98,69.0 mg,0.0,72.67 g,0.0 g,0.0 mg,Nourishing
168470,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,17.0,1.15,3.56,0.13,0.0 mg,1.3,94.74 g,0.0 g,3.7 mg,Indulgent
170973,"Babyfood, cereal, high protein, with apple and orange, dry",Baby Foods,374.0,25.4,57.6,6.5,0.0 mg,7.1,5.3 g,0.0 g,3.1 mg,Indulgent
168855,"Snacks, rice cakes, brown rice, rye",Snacks,386.0,8.1,79.9,3.8,0.0 mg,4.0,6.8 g,,0.0 mg,Indulgent
172834,"Emu, full rump, cooked, broiled",Poultry Products,168.0,33.67,0.0,2.68,129.0 mg,0.0,61.97 g,0.0 g,0.0 mg,Nourishing
172392,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",Poultry Products,203.0,30.46,0.0,8.13,85.0 mg,0.0,62.78 g,0.0 g,0.0 mg,Balanced
168343,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, unheated",Pork Products,191.0,22.35,0.32,11.11,62.0 mg,0.0,65.04 g,0.0 g,0.0 mg,Balanced
168824,"Pie fillings, canned, cherry",Sweets,115.0,0.37,28.0,0.07,0.0 mg,0.6,71.23 g,,3.6 mg,Indulgent
168998,"Rose Hips, wild (Northern Plains Indians)",American Indian/Alaska Native Foods,162.0,1.6,38.22,0.34,,24.1,58.66 g,,426.0 mg,Indulgent
172935,"Salami, cooked, beef",Sausages and Luncheon Meats,261.0,12.6,1.9,22.2,71.0 mg,0.0,60.0 g,0.0 g,0.0 mg,Indulgent
169542,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",Beef Products,247.0,19.61,0.0,18.16,85.0 mg,0.0,61.52 g,0.0 g,0.0 mg,Indulgent
175119,"Fish, mackerel, Atlantic, raw",Finfish and Shellfish Products,205.0,18.6,0.0,13.89,70.0 mg,0.0,63.55 g,0.0 g,0.4 mg,Balanced
169944,"Pineapple, canned, heavy syrup pack, solids and liquids",Fruits and Fruit Juices,78.0,0.35,20.2,0.11,0.0 mg,0.8,78.99 g,0.0 g,7.4 mg,Indulgent
168488,"Taro leaves, cooked, steamed, without salt",Vegetables and Vegetable Products,24.0,2.72,4.02,0.41,0.0 mg,2.0,92.15 g,,35.5 mg,Balanced
174773,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",Beef Products,179.0,27.17,0.0,6.95,76.0 mg,0.0,65.55 g,0.0 g,0.0 mg,Balanced
170608,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, choice, raw",Beef Products,178.0,19.23,0.67,10.96,70.0 mg,0.0,68.24 g,0.0 g,0.0 mg,Balanced
169662,"Syrups, sorghum",Sweets,290.0,0.0,74.9,0.0,0.0 mg,0.0,22.7 g,0.0 g,0.0 mg,Indulgent
173591,"Salad dressing, ranch dressing, fat-free",Fats and Oils,119.0,0.25,26.51,1.92,7.0 mg,0.1,68.33 g,0.0 g,0.0 mg,Indulgent
172460,"Peanut butter, chunky, vitamin and mineral fortified",Legumes and Legume Products,593.0,26.06,17.69,51.47,0.0 mg,5.7,1.48 g,0.0 g,0.0 mg,Indulgent
172092,"Turkey Pot Pie, frozen entree","Meals, Entrees, and Side Dishes",176.0,6.5,17.7,8.8,16.0 mg,1.1,65.7 g,,,Balanced
173644,"Chicken, stewing, light meat, meat only, cooked, stewed",Poultry Products,213.0,33.04,0.0,7.98,70.0 mg,0.0,57.79 g,,0.0 mg,Balanced
